W₀mean,W₀sd,Tmean,Tsd,var,mean,sd
0.475,0.0,1.0,7.5,max,26.05,2.0641042405337657
0.6,0.0,1.0,7.5,max,26.9,1.3337718577107003
0.1,0.05,1.0,7.5,max,0.0,0.0
0.225,0.05,1.0,7.5,max,0.0,0.0
0.35,0.05,1.0,7.5,max,23.55,10.215957589657673
0.475,0.05,1.0,7.5,max,26.9,1.6189665319514628
0.6,0.05,1.0,7.5,max,26.6,2.21002500581233
0.1,0.1,1.0,7.5,max,0.0,0.0
0.225,0.1,1.0,7.5,max,0.0,0.0
0.35,0.1,1.0,7.5,max,13.15,13.542428453606563
0.475,0.1,1.0,7.5,max,27.65,1.496487114615601
0.6,0.1,1.0,7.5,max,26.85,1.7554426642213128
0.1,0.15,1.0,7.5,max,0.0,0.0
0.225,0.15,1.0,7.5,max,0.0,0.0
0.35,0.15,1.0,7.5,max,2.8,8.618218157515294
0.475,0.15,1.0,7.5,max,26.8,2.1908902300206643
0.6,0.15,1.0,7.5,max,26.7,1.8666040089734592
0.1,0.2,1.0,7.5,max,0.0,0.0
0.225,0.2,1.0,7.5,max,0.0,0.0
0.35,0.2,1.0,7.5,max,0.0,0.0
0.475,0.2,1.0,7.5,max,26.4,1.8180382718454353
0.6,0.2,1.0,7.5,max,26.7,1.30182058752551
0.1,0.0,10.75,7.5,max,27.6,6.564658166432222
0.225,0.0,10.75,7.5,max,28.95,0.998683343734455
0.35,0.0,10.75,7.5,max,28.7,1.0310954828418375
0.475,0.0,10.75,7.5,max,29.1,0.9119095061289914
0.6,0.0,10.75,7.5,max,29.15,0.8127277008872489
0.1,0.05,10.75,7.5,max,29.2,0.8944271909999159
0.225,0.05,10.75,7.5,max,29.55,0.7591546545162482
0.35,0.05,10.75,7.5,max,29.25,0.8506963092234007
0.475,0.05,10.75,7.5,max,28.9,0.9679060415469872
0.6,0.05,10.75,7.5,max,28.7,1.1742858972247996
0.1,0.1,10.75,7.5,max,28.65,0.9880869341680845
0.225,0.1,10.75,7.5,max,27.0,6.431828748702159
0.35,0.1,10.75,7.5,max,29.05,0.8870412083230169
0.475,0.1,10.75,7.5,max,28.8,1.105012502906165
0.6,0.1,10.75,7.5,max,29.0,1.025978352085154
0.1,0.15,10.75,7.5,max,27.7,1.5593520921743174
0.225,0.15,10.75,7.5,max,29.0,0.7254762501100116
0.35,0.15,10.75,7.5,max,29.1,1.1192102478745307
0.475,0.15,10.75,7.5,max,29.15,0.9880869341680844
0.6,0.15,10.75,7.5,max,29.15,0.6708203932499368
0.1,0.2,10.75,7.5,max,27.85,1.2258187382102497
0.225,0.2,10.75,7.5,max,28.7,0.9787209698591858
0.35,0.2,10.75,7.5,max,29.0,0.7947194142390263
0.475,0.2,10.75,7.5,max,29.05,0.9445132413883327
0.6,0.2,10.75,7.5,max,28.9,0.9679060415469871
0.1,0.0,20.5,7.5,max,29.6,0.6805570473787205
0.225,0.0,20.5,7.5,max,29.25,0.7863975156570492
0.35,0.0,20.5,7.5,max,29.45,0.7591546545162482
0.475,0.0,20.5,7.5,max,29.15,1.1367080817685318
0.6,0.0,20.5,7.5,max,29.55,0.7591546545162482
0.1,0.05,20.5,7.5,max,29.65,0.48936048492959294
0.225,0.05,20.5,7.5,max,29.6,0.5982430416161189
0.35,0.05,20.5,7.5,max,29.5,0.6069769786668839
0.475,0.05,20.5,7.5,max,29.45,0.6048053188292994
0.6,0.05,20.5,7.5,max,29.6,0.5982430416161189
0.1,0.1,20.5,7.5,max,29.25,0.7163503994113789
0.225,0.1,20.5,7.5,max,29.45,0.6048053188292994
0.35,0.1,20.5,7.5,max,29.5,0.6882472016116853
0.475,0.1,20.5,7.5,max,29.55,0.6048053188292994
0.6,0.1,20.5,7.5,max,29.25,0.910465468000326
0.1,0.15,20.5,7.5,max,28.65,0.9333020044867296
0.225,0.15,20.5,7.5,max,29.45,0.6863327411532597
0.35,0.15,20.5,7.5,max,29.5,0.6069769786668839
0.475,0.15,20.5,7.5,max,29.55,0.7591546545162482
0.6,0.15,20.5,7.5,max,29.4,0.7539370349250518
0.1,0.2,20.5,7.5,max,28.95,1.190974832912761
0.225,0.2,20.5,7.5,max,29.35,0.6708203932499368
0.35,0.2,20.5,7.5,max,29.15,1.3088765773505318
0.475,0.2,20.5,7.5,max,29.4,0.8825799501580878
0.6,0.2,20.5,7.5,max,29.25,0.7163503994113789
0.1,0.0,30.25,7.5,max,29.6,0.7539370349250518
0.225,0.0,30.25,7.5,max,29.65,0.5871429486123998
0.35,0.0,30.25,7.5,max,29.75,0.4442616583193193
0.475,0.0,30.25,7.5,max,29.3,0.9233805168766387
0.6,0.0,30.25,7.5,max,29.5,0.6069769786668839
0.1,0.05,30.25,7.5,max,29.55,0.6048053188292994
0.225,0.05,30.25,7.5,max,29.55,0.8870412083230169
0.35,0.05,30.25,7.5,max,29.75,0.4442616583193193
0.475,0.05,30.25,7.5,max,29.65,0.5871429486123998
0.6,0.05,30.25,7.5,max,29.65,0.6708203932499368
0.1,0.1,30.25,7.5,max,29.55,0.5104177855340405
0.225,0.1,30.25,7.5,max,29.4,0.6805570473787205
0.35,0.1,30.25,7.5,max,29.55,0.6048053188292994
0.475,0.1,30.25,7.5,max,29.6,0.5982430416161189
0.6,0.1,30.25,7.5,max,29.95,0.22360679774997894
0.1,0.15,30.25,7.5,max,29.1,0.7181848464596078
0.225,0.15,30.25,7.5,max,29.75,0.5501196042201808
0.35,0.15,30.25,7.5,max,29.8,0.4103913408340616
0.475,0.15,30.25,7.5,max,29.7,0.47016234598162726
0.6,0.15,30.25,7.5,max,29.5,0.8271701918685112
0.1,0.2,30.25,7.5,max,28.85,1.0894228312566052
0.225,0.2,30.25,7.5,max,29.4,0.7539370349250518
0.35,0.2,30.25,7.5,max,29.5,0.6882472016116853
0.475,0.2,30.25,7.5,max,29.6,0.5026246899500346
0.6,0.2,30.25,7.5,max,29.8,0.41039134083406165
0.1,0.0,40.0,7.5,max,29.7,0.47016234598162726
0.225,0.0,40.0,7.5,max,29.8,0.4103913408340616
0.35,0.0,40.0,7.5,max,29.55,0.6863327411532596
0.475,0.0,40.0,7.5,max,29.8,0.5231483637805969
0.6,0.0,40.0,7.5,max,29.8,0.4103913408340616
0.1,0.05,40.0,7.5,max,29.6,0.7539370349250519
0.225,0.05,40.0,7.5,max,29.85,0.36634754853252327
0.35,0.05,40.0,7.5,max,29.4,0.5982430416161189
0.475,0.05,40.0,7.5,max,29.9,0.3077935056255462
0.6,0.05,40.0,7.5,max,29.45,0.8870412083230169
0.1,0.1,40.0,7.5,max,29.75,0.4442616583193193
0.225,0.1,40.0,7.5,max,29.7,0.7326950970650465
0.35,0.1,40.0,7.5,max,29.6,0.6805570473787205
0.475,0.1,40.0,7.5,max,29.85,0.3663475485325232
0.6,0.1,40.0,7.5,max,29.7,0.4701623459816273
0.1,0.15,40.0,7.5,max,29.35,0.8750939799154206
0.225,0.15,40.0,7.5,max,29.6,0.6805570473787205
0.35,0.15,40.0,7.5,max,30.0,0.0
0.475,0.15,40.0,7.5,max,29.8,0.41039134083406165
0.6,0.15,40.0,7.5,max,29.5,0.7608859102526822
0.1,0.2,40.0,7.5,max,29.3,0.8013147091860318
0.225,0.2,40.0,7.5,max,29.5,0.8271701918685112
0.35,0.2,40.0,7.5,max,29.6,0.5026246899500346
0.475,0.2,40.0,7.5,max,29.85,0.4893604849295929
0.6,0.2,40.0,7.5,max,29.7,0.47016234598162726
0.1,0.0,1.0,15.0,max,7.1,12.619533730647394
0.225,0.0,1.0,15.0,max,26.95,6.48459713474939
0.35,0.0,1.0,15.0,max,28.4,1.231174022502185
0.475,0.0,1.0,15.0,max,29.0,1.1239029738980326
0.6,0.0,1.0,15.0,max,28.6,0.7539370349250518
0.1,0.05,1.0,15.0,max,0.0,0.0
0.225,0.05,1.0,15.0,max,17.9,13.502046628489133
0.35,0.05,1.0,15.0,max,28.15,1.0399898784932577
0.475,0.05,1.0,15.0,max,28.4,1.231174022502185
0.6,0.05,1.0,15.0,max,28.15,1.1367080817685318
0.1,0.1,1.0,15.0,max,0.0,0.0
0.225,0.1,1.0,15.0,max,19.5,13.112870334943933
0.35,0.1,1.0,15.0,max,28.15,1.0894228312566052
0.475,0.1,1.0,15.0,max,27.65,1.496487114615601
0.6,0.1,1.0,15.0,max,28.95,1.0500626547722611
0.1,0.15,1.0,15.0,max,0.0,0.0
0.225,0.15,1.0,15.0,max,11.2,14.1033777215919
0.35,0.15,1.0,15.0,max,28.45,1.0500626547722611
0.475,0.15,1.0,15.0,max,27.55,1.4317821063276355
0.6,0.15,1.0,15.0,max,27.9,1.1192102478745307
0.1,0.2,1.0,15.0,max,0.0,0.0
0.225,0.2,1.0,15.0,max,6.85,12.179685416385157
0.35,0.2,1.0,15.0,max,27.2,2.0416711421361615
0.475,0.2,1.0,15.0,max,27.85,1.3869694338832115
0.6,0.2,1.0,15.0,max,28.35,1.0399898784932577
0.1,0.0,10.75,15.0,max,27.8,6.598245380801108
0.225,0.0,10.75,15.0,max,29.15,0.9880869341680845
0.35,0.0,10.75,15.0,max,29.05,0.998683343734455
0.475,0.0,10.75,15.0,max,28.75,0.910465468000326
0.6,0.0,10.75,15.0,max,29.25,1.019545822516343
0.1,0.05,10.75,15.0,max,29.35,0.812727700887249
0.225,0.05,10.75,15.0,max,29.2,0.6958523739384594
0.35,0.05,10.75,15.0,max,29.0,0.9176629354822471
0.475,0.05,10.75,15.0,max,29.0,0.7254762501100116
0.6,0.05,10.75,15.0,max,29.05,0.8255779474818965
0.1,0.1,10.75,15.0,max,26.9,6.439189226504905
0.225,0.1,10.75,15.0,max,29.1,0.7880689256524122
0.35,0.1,10.75,15.0,max,29.1,0.7880689256524123
0.475,0.1,10.75,15.0,max,29.35,0.5871429486123998
0.6,0.1,10.75,15.0,max,29.2,0.7677718959499145
0.1,0.15,10.75,15.0,max,26.85,6.4667164042218195
0.225,0.15,10.75,15.0,max,29.25,0.5501196042201808
0.35,0.15,10.75,15.0,max,29.25,0.8506963092234007
0.475,0.15,10.75,15.0,max,29.1,0.9679060415469871
0.6,0.15,10.75,15.0,max,29.15,0.8750939799154205
0.1,0.2,10.75,15.0,max,28.05,0.9445132413883327
0.225,0.2,10.75,15.0,max,28.7,1.3018205875255098
0.35,0.2,10.75,15.0,max,29.3,0.8645047258706176
0.475,0.2,10.75,15.0,max,29.05,0.8870412083230169
0.6,0.2,10.75,15.0,max,29.4,0.7539370349250518
0.1,0.0,20.5,15.0,max,29.25,0.8506963092234007
0.225,0.0,20.5,15.0,max,29.5,0.6882472016116853
0.35,0.0,20.5,15.0,max,29.55,0.8255779474818965
0.475,0.0,20.5,15.0,max,29.45,0.7591546545162482
0.6,0.0,20.5,15.0,max,29.3,0.8013147091860318
0.1,0.05,20.5,15.0,max,29.5,0.8271701918685112
0.225,0.05,20.5,15.0,max,29.45,0.6863327411532597
0.35,0.05,20.5,15.0,max,29.4,0.6805570473787205
0.475,0.05,20.5,15.0,max,29.35,0.812727700887249
0.6,0.05,20.5,15.0,max,29.5,0.7608859102526822
0.1,0.1,20.5,15.0,max,29.35,0.9333020044867296
0.225,0.1,20.5,15.0,max,29.35,0.8127277008872489
0.35,0.1,20.5,15.0,max,29.5,0.6069769786668839
0.475,0.1,20.5,15.0,max,29.45,0.7591546545162482
0.6,0.1,20.5,15.0,max,29.55,0.6048053188292994
0.1,0.15,20.5,15.0,max,29.3,0.7326950970650465
0.225,0.15,20.5,15.0,max,29.55,0.7591546545162482
0.35,0.15,20.5,15.0,max,29.25,1.118033988749895
0.475,0.15,20.5,15.0,max,29.3,0.7326950970650465
0.6,0.15,20.5,15.0,max,29.45,0.8255779474818965
0.1,0.2,20.5,15.0,max,29.05,0.9445132413883327
0.225,0.2,20.5,15.0,max,29.2,0.9514531821875087
0.35,0.2,20.5,15.0,max,29.15,0.9333020044867296
0.475,0.2,20.5,15.0,max,29.35,0.7451598203705945
0.6,0.2,20.5,15.0,max,29.4,0.8825799501580878
0.1,0.0,30.25,15.0,max,29.75,0.4442616583193193
0.225,0.0,30.25,15.0,max,29.65,0.6708203932499369
0.35,0.0,30.25,15.0,max,29.45,0.7591546545162482
0.475,0.0,30.25,15.0,max,29.55,0.6048053188292994
0.6,0.0,30.25,15.0,max,29.45,0.6863327411532597
0.1,0.05,30.25,15.0,max,29.8,0.4103913408340616
0.225,0.05,30.25,15.0,max,29.8,0.41039134083406165
0.35,0.05,30.25,15.0,max,29.7,0.6569466853317862
0.475,0.05,30.25,15.0,max,29.55,0.6863327411532597
0.6,0.05,30.25,15.0,max,29.7,0.6569466853317862
0.1,0.1,30.25,15.0,max,29.4,0.7539370349250518
0.225,0.1,30.25,15.0,max,29.7,0.4701623459816272
0.35,0.1,30.25,15.0,max,29.7,0.47016234598162726
0.475,0.1,30.25,15.0,max,29.45,0.6863327411532597
0.6,0.1,30.25,15.0,max,29.75,0.5501196042201808
0.1,0.15,30.25,15.0,max,28.9,1.2096106376585989
0.225,0.15,30.25,15.0,max,29.15,0.8750939799154205
0.35,0.15,30.25,15.0,max,29.65,0.5871429486123998
0.475,0.15,30.25,15.0,max,29.75,0.5501196042201808
0.6,0.15,30.25,15.0,max,29.45,1.0500626547722611
0.1,0.2,30.25,15.0,max,28.95,1.0990426455975697
0.225,0.2,30.25,15.0,max,29.4,0.6805570473787205
0.35,0.2,30.25,15.0,max,29.65,0.5871429486123998
0.475,0.2,30.25,15.0,max,29.7,0.6569466853317862
0.6,0.2,30.25,15.0,max,29.65,0.48936048492959294
0.1,0.0,40.0,15.0,max,29.6,0.6805570473787205
0.225,0.0,40.0,15.0,max,29.85,0.3663475485325232
0.35,0.0,40.0,15.0,max,29.85,0.3663475485325232
0.475,0.0,40.0,15.0,max,29.75,0.4442616583193193
0.6,0.0,40.0,15.0,max,29.7,0.5712405705774793
0.1,0.05,40.0,15.0,max,29.75,0.5501196042201808
0.225,0.05,40.0,15.0,max,29.7,0.47016234598162726
0.35,0.05,40.0,15.0,max,29.7,0.47016234598162726
0.475,0.05,40.0,15.0,max,29.7,0.47016234598162726
0.6,0.05,40.0,15.0,max,29.8,0.5231483637805969
0.1,0.1,40.0,15.0,max,29.8,0.5231483637805969
0.225,0.1,40.0,15.0,max,29.8,0.5231483637805969
0.35,0.1,40.0,15.0,max,29.85,0.36634754853252327
0.475,0.1,40.0,15.0,max,29.7,0.5712405705774795
0.6,0.1,40.0,15.0,max,29.5,0.6882472016116853
0.1,0.15,40.0,15.0,max,29.5,0.6882472016116853
0.225,0.15,40.0,15.0,max,29.55,0.6863327411532596
0.35,0.15,40.0,15.0,max,29.85,0.3663475485325232
0.475,0.15,40.0,15.0,max,29.6,0.5982430416161189
0.6,0.15,40.0,15.0,max,29.75,0.5501196042201808
0.1,0.2,40.0,15.0,max,29.3,0.9787209698591859
0.225,0.2,40.0,15.0,max,29.45,0.6863327411532596
0.35,0.2,40.0,15.0,max,29.4,0.7539370349250519
0.475,0.2,40.0,15.0,max,29.85,0.3663475485325232
0.6,0.2,40.0,15.0,max,29.85,0.36634754853252316
0.1,0.0,1.0,22.5,max,16.2,15.042396225685797
0.225,0.0,1.0,22.5,max,29.0,0.7947194142390263
0.35,0.0,1.0,22.5,max,28.65,1.1367080817685318
0.475,0.0,1.0,22.5,max,28.85,0.9333020044867296
0.6,0.0,1.0,22.5,max,29.0,0.9176629354822471
0.1,0.05,1.0,22.5,max,5.9,12.108718042451024
0.225,0.05,1.0,22.5,max,28.75,0.9665456669582609
0.35,0.05,1.0,22.5,max,29.05,0.8870412083230169
0.475,0.05,1.0,22.5,max,28.8,0.8944271909999159
0.6,0.05,1.0,22.5,max,28.4,1.142481141154959
0.1,0.1,1.0,22.5,max,1.5,6.708203932499369
0.225,0.1,1.0,22.5,max,28.7,1.0809352675491621
0.35,0.1,1.0,22.5,max,28.6,1.187655806953123
0.475,0.1,1.0,22.5,max,29.15,0.8127277008872489
0.6,0.1,1.0,22.5,max,28.65,0.9880869341680845
0.1,0.15,1.0,22.5,max,0.0,0.0
0.225,0.15,1.0,22.5,max,23.5,10.190294660271503
0.35,0.15,1.0,22.5,max,29.45,0.6863327411532596
0.475,0.15,1.0,22.5,max,28.8,1.0563093645728086
0.6,0.15,1.0,22.5,max,29.1,0.7880689256524123
0.1,0.2,1.0,22.5,max,0.0,0.0
0.225,0.2,1.0,22.5,max,25.85,8.90461146053874
0.35,0.2,1.0,22.5,max,28.95,1.190974832912761
0.475,0.2,1.0,22.5,max,28.75,1.0699237552766379
0.6,0.2,1.0,22.5,max,28.5,1.2354415362426845
0.1,0.0,10.75,22.5,max,27.75,6.576473218982953
0.225,0.0,10.75,22.5,max,28.0,6.617361534948089
0.35,0.0,10.75,22.5,max,29.3,0.6569466853317862
0.475,0.0,10.75,22.5,max,29.45,0.6863327411532597
0.6,0.0,10.75,22.5,max,29.25,0.8506963092234007
0.1,0.05,10.75,22.5,max,29.5,0.8271701918685112
0.225,0.05,10.75,22.5,max,29.3,1.0809352675491621
0.35,0.05,10.75,22.5,max,29.05,1.0500626547722611
0.475,0.05,10.75,22.5,max,29.4,0.9947229183096801
0.6,0.05,10.75,22.5,max,29.45,0.6048053188292994
0.1,0.1,10.75,22.5,max,28.65,1.0399898784932577
0.225,0.1,10.75,22.5,max,29.4,0.6805570473787205
0.35,0.1,10.75,22.5,max,29.2,1.105012502906165
0.475,0.1,10.75,22.5,max,29.05,0.9445132413883327
0.6,0.1,10.75,22.5,max,29.1,0.8522416262267902
0.1,0.15,10.75,22.5,max,28.5,1.2773327473170102
0.225,0.15,10.75,22.5,max,29.15,0.9880869341680842
0.35,0.15,10.75,22.5,max,29.35,0.6708203932499368
0.475,0.15,10.75,22.5,max,29.5,0.7608859102526822
0.6,0.15,10.75,22.5,max,29.8,0.5231483637805969
0.1,0.2,10.75,22.5,max,27.9,1.1192102478745307
0.225,0.2,10.75,22.5,max,28.8,1.0052493799000692
0.35,0.2,10.75,22.5,max,29.2,0.8944271909999159
0.475,0.2,10.75,22.5,max,29.55,0.7591546545162482
0.6,0.2,10.75,22.5,max,29.25,0.7163503994113789
0.1,0.0,20.5,22.5,max,29.3,1.0310954828418375
0.225,0.0,20.5,22.5,max,29.5,0.7608859102526822
0.35,0.0,20.5,22.5,max,29.6,0.5026246899500346
0.475,0.0,20.5,22.5,max,29.6,0.5982430416161189
0.6,0.0,20.5,22.5,max,29.45,0.8255779474818965
0.1,0.05,20.5,22.5,max,29.4,0.6805570473787206
0.225,0.05,20.5,22.5,max,29.45,0.7591546545162481
0.35,0.05,20.5,22.5,max,29.3,0.6569466853317862
0.475,0.05,20.5,22.5,max,29.5,0.6882472016116853
0.6,0.05,20.5,22.5,max,29.5,0.6882472016116853
0.1,0.1,20.5,22.5,max,29.4,0.5982430416161189
0.225,0.1,20.5,22.5,max,29.55,0.6863327411532597
0.35,0.1,20.5,22.5,max,29.6,0.5982430416161189
0.475,0.1,20.5,22.5,max,29.35,0.8750939799154205
0.6,0.1,20.5,22.5,max,29.4,0.8207826816681233
0.1,0.15,20.5,22.5,max,29.05,0.8870412083230169
0.225,0.15,20.5,22.5,max,29.3,0.6569466853317862
0.35,0.15,20.5,22.5,max,29.75,0.4442616583193193
0.475,0.15,20.5,22.5,max,29.4,0.9947229183096801
0.6,0.15,20.5,22.5,max,29.5,0.6069769786668839
0.1,0.2,20.5,22.5,max,29.0,0.9176629354822471
0.225,0.2,20.5,22.5,max,28.9,0.7880689256524122
0.35,0.2,20.5,22.5,max,29.45,0.6863327411532596
0.475,0.2,20.5,22.5,max,29.45,0.7591546545162482
0.6,0.2,20.5,22.5,max,29.7,0.5712405705774795
0.1,0.0,30.25,22.5,max,29.75,0.4442616583193193
0.225,0.0,30.25,22.5,max,29.45,1.190974832912761
0.35,0.0,30.25,22.5,max,29.7,0.6569466853317862
0.475,0.0,30.25,22.5,max,29.75,0.4442616583193193
0.6,0.0,30.25,22.5,max,29.75,0.4442616583193193
0.1,0.05,30.25,22.5,max,29.65,0.48936048492959294
0.225,0.05,30.25,22.5,max,29.65,0.5871429486123998
0.35,0.05,30.25,22.5,max,29.75,0.5501196042201808
0.475,0.05,30.25,22.5,max,29.45,0.5104177855340405
0.6,0.05,30.25,22.5,max,29.5,0.512989176042577
0.1,0.1,30.25,22.5,max,29.45,0.7591546545162482
0.225,0.1,30.25,22.5,max,29.55,0.7591546545162482
0.35,0.1,30.25,22.5,max,29.65,0.5871429486123998
0.475,0.1,30.25,22.5,max,29.7,0.5712405705774795
0.6,0.1,30.25,22.5,max,29.65,0.48936048492959294
0.1,0.15,30.25,22.5,max,29.25,0.8506963092234007
0.225,0.15,30.25,22.5,max,29.6,0.5982430416161189
0.35,0.15,30.25,22.5,max,29.55,0.6863327411532597
0.475,0.15,30.25,22.5,max,29.8,0.41039134083406165
0.6,0.15,30.25,22.5,max,29.65,0.48936048492959294
0.1,0.2,30.25,22.5,max,28.9,1.3726654823065194
0.225,0.2,30.25,22.5,max,29.4,0.7539370349250519
0.35,0.2,30.25,22.5,max,29.55,0.7591546545162482
0.475,0.2,30.25,22.5,max,29.7,0.6569466853317862
0.6,0.2,30.25,22.5,max,29.7,0.5712405705774795
0.1,0.0,40.0,22.5,max,29.8,0.5231483637805969
0.225,0.0,40.0,22.5,max,29.75,0.6386663736585051
0.35,0.0,40.0,22.5,max,29.55,0.6048053188292994
0.475,0.0,40.0,22.5,max,29.75,0.4442616583193193
0.6,0.0,40.0,22.5,max,29.9,0.3077935056255462
0.1,0.05,40.0,22.5,max,29.75,0.7163503994113789
0.225,0.05,40.0,22.5,max,29.7,0.5712405705774793
0.35,0.05,40.0,22.5,max,29.7,0.4701623459816273
0.475,0.05,40.0,22.5,max,29.45,0.7591546545162482
0.6,0.05,40.0,22.5,max,29.6,0.5982430416161189
0.1,0.1,40.0,22.5,max,29.7,0.5712405705774795
0.225,0.1,40.0,22.5,max,29.8,0.523148363780597
0.35,0.1,40.0,22.5,max,29.7,0.4701623459816273
0.475,0.1,40.0,22.5,max,29.7,0.8013147091860318
0.6,0.1,40.0,22.5,max,29.85,0.3663475485325232
0.1,0.15,40.0,22.5,max,29.3,0.8645047258706176
0.225,0.15,40.0,22.5,max,29.6,0.6805570473787206
0.35,0.15,40.0,22.5,max,29.6,0.6805570473787205
0.475,0.15,40.0,22.5,max,29.6,0.5982430416161189
0.6,0.15,40.0,22.5,max,29.85,0.36634754853252327
0.1,0.2,40.0,22.5,max,29.45,0.6048053188292994
0.225,0.2,40.0,22.5,max,29.75,0.4442616583193193
0.35,0.2,40.0,22.5,max,29.55,0.6048053188292994
0.475,0.2,40.0,22.5,max,29.35,0.812727700887249
0.6,0.2,40.0,22.5,max,29.8,0.41039134083406165
0.1,0.0,1.0,30.0,max,19.2,14.468113760593456
0.225,0.0,1.0,30.0,max,29.55,0.6048053188292994
0.35,0.0,1.0,30.0,max,29.2,0.9514531821875087
0.475,0.0,1.0,30.0,max,28.95,0.8870412083230169
0.6,0.0,1.0,30.0,max,29.2,0.6958523739384593
0.1,0.05,1.0,30.0,max,8.55,13.418271125595874
0.225,0.05,1.0,30.0,max,29.3,0.6569466853317862
0.35,0.05,1.0,30.0,max,29.35,0.812727700887249
0.475,0.05,1.0,30.0,max,29.3,0.9233805168766387
0.6,0.05,1.0,30.0,max,29.25,0.8506963092234007
0.1,0.1,1.0,30.0,max,4.25,10.386605747180761
0.225,0.1,1.0,30.0,max,29.1,0.8522416262267902
0.35,0.1,1.0,30.0,max,29.4,0.7539370349250519
0.475,0.1,1.0,30.0,max,29.2,0.7677718959499145
0.6,0.1,1.0,30.0,max,28.9,0.9679060415469871
0.1,0.15,1.0,30.0,max,12.95,14.712955265057357
0.225,0.15,1.0,30.0,max,29.2,1.0052493799000692
0.35,0.15,1.0,30.0,max,29.1,0.8522416262267902
0.475,0.15,1.0,30.0,max,29.2,1.0052493799000692
0.6,0.15,1.0,30.0,max,29.65,0.5871429486123998
0.1,0.2,1.0,30.0,max,5.65,11.631513455400286
0.225,0.2,1.0,30.0,max,28.45,1.234376040972246
0.35,0.2,1.0,30.0,max,28.8,1.1516578439248717
0.475,0.2,1.0,30.0,max,29.0,0.9176629354822471
0.6,0.2,1.0,30.0,max,29.05,0.7591546545162482
0.1,0.0,10.75,30.0,max,25.05,10.816532180928075
0.225,0.0,10.75,30.0,max,29.35,0.8127277008872489
0.35,0.0,10.75,30.0,max,29.35,0.7451598203705946
0.475,0.0,10.75,30.0,max,29.25,0.8506963092234007
0.6,0.0,10.75,30.0,max,29.4,0.5982430416161189
0.1,0.05,10.75,30.0,max,27.9,6.600637927703017
0.225,0.05,10.75,30.0,max,29.2,0.7677718959499145
0.35,0.05,10.75,30.0,max,29.6,0.5982430416161189
0.475,0.05,10.75,30.0,max,29.45,0.5104177855340405
0.6,0.05,10.75,30.0,max,29.3,0.6569466853317862
0.1,0.1,10.75,30.0,max,29.5,0.6069769786668839
0.225,0.1,10.75,30.0,max,29.35,0.6708203932499369
0.35,0.1,10.75,30.0,max,29.2,1.0052493799000692
0.475,0.1,10.75,30.0,max,29.4,0.6805570473787205
0.6,0.1,10.75,30.0,max,29.45,0.5104177855340405
0.1,0.15,10.75,30.0,max,29.35,0.7451598203705945
0.225,0.15,10.75,30.0,max,29.3,0.8013147091860318
0.35,0.15,10.75,30.0,max,29.35,0.6708203932499368
0.475,0.15,10.75,30.0,max,29.45,0.6048053188292994
0.6,0.15,10.75,30.0,max,29.55,0.6863327411532597
0.1,0.2,10.75,30.0,max,28.6,0.8825799501580878
0.225,0.2,10.75,30.0,max,29.55,0.8870412083230169
0.35,0.2,10.75,30.0,max,29.3,0.6569466853317862
0.475,0.2,10.75,30.0,max,29.6,0.6805570473787205
0.6,0.2,10.75,30.0,max,29.5,0.6069769786668839
0.1,0.0,20.5,30.0,max,29.65,0.48936048492959294
0.225,0.0,20.5,30.0,max,29.4,0.6805570473787205
0.35,0.0,20.5,30.0,max,29.5,0.6069769786668839
0.475,0.0,20.5,30.0,max,29.65,0.5871429486123998
0.6,0.0,20.5,30.0,max,29.75,0.4442616583193193
0.1,0.05,20.5,30.0,max,29.5,0.6069769786668839
0.225,0.05,20.5,30.0,max,29.45,0.6048053188292994
0.35,0.05,20.5,30.0,max,29.45,0.6863327411532597
0.475,0.05,20.5,30.0,max,29.7,0.6569466853317862
0.6,0.05,20.5,30.0,max,29.75,0.4442616583193193
0.1,0.1,20.5,30.0,max,29.1,1.0711528467275955
0.225,0.1,20.5,30.0,max,29.3,0.5712405705774795
0.35,0.1,20.5,30.0,max,29.8,0.4103913408340616
0.475,0.1,20.5,30.0,max,29.7,0.6569466853317862
0.6,0.1,20.5,30.0,max,29.8,0.6155870112510924
0.1,0.15,20.5,30.0,max,29.45,0.6863327411532597
0.225,0.15,20.5,30.0,max,29.7,0.5712405705774795
0.35,0.15,20.5,30.0,max,29.65,0.5871429486123998
0.475,0.15,20.5,30.0,max,29.55,0.6048053188292994
0.6,0.15,20.5,30.0,max,29.6,0.6805570473787205
0.1,0.2,20.5,30.0,max,29.3,1.0310954828418377
0.225,0.2,20.5,30.0,max,29.55,0.5104177855340405
0.35,0.2,20.5,30.0,max,29.1,0.9679060415469872
0.475,0.2,20.5,30.0,max,29.4,0.5982430416161189
0.6,0.2,20.5,30.0,max,29.45,0.7591546545162482
0.1,0.0,30.25,30.0,max,29.85,0.4893604849295929
0.225,0.0,30.25,30.0,max,29.55,0.6048053188292994
0.35,0.0,30.25,30.0,max,29.8,0.4103913408340616
0.475,0.0,30.25,30.0,max,29.55,0.9445132413883327
0.6,0.0,30.25,30.0,max,29.5,0.512989176042577
0.1,0.05,30.25,30.0,max,29.85,0.3663475485325232
0.225,0.05,30.25,30.0,max,29.8,0.41039134083406165
0.35,0.05,30.25,30.0,max,29.6,0.8207826816681233
