W₀mean,W₀sd,Tmean,Tsd,var,mean,sd
0.3,0.06,50.0,0.0,avg,24.9,1.4473205733717955
0.4,0.06,50.0,0.0,avg,23.740079365079367,1.607265587277279
0.5,0.06,50.0,0.0,avg,22.52166666666667,1.889189776516882
0.6,0.06,50.0,0.0,avg,23.242972582972584,1.6970710790004906
0.1,0.12,50.0,0.0,avg,26.827083333333338,1.2198148390444168
0.2,0.12,50.0,0.0,avg,25.25,0.9665456669582609
0.3,0.12,50.0,0.0,avg,24.175,1.4714386086233324
0.4,0.12,50.0,0.0,avg,23.74705882352941,1.723814154566202
0.5,0.12,50.0,0.0,avg,22.795833333333334,1.8697489824331879
0.6,0.12,50.0,0.0,avg,22.72655701754386,1.2886020184575666
0.1,0.18,50.0,0.0,avg,25.132579365079366,1.5233215010819152
0.2,0.18,50.0,0.0,avg,24.703377525252527,1.5929105011630131
0.3,0.18,50.0,0.0,avg,24.46875,1.10610967739237
0.4,0.18,50.0,0.0,avg,24.775,1.1751259730903658
0.5,0.18,50.0,0.0,avg,23.385439560439558,1.312138282265401
0.6,0.18,50.0,0.0,avg,23.23799342105263,1.5607588983618803
0.1,0.24,50.0,0.0,avg,24.191758935508936,2.1919210687860518
0.2,0.24,50.0,0.0,avg,24.679496753246756,1.199955777406346
0.3,0.24,50.0,0.0,avg,23.975,1.5683967677385182
0.4,0.24,50.0,0.0,avg,23.25,1.164157703189193
0.5,0.24,50.0,0.0,avg,24.017582417582418,1.16934779612383
0.6,0.24,50.0,0.0,avg,23.875,1.3656982020004889
0.1,0.3,50.0,0.0,avg,22.474432079358554,1.7972704895632277
0.2,0.3,50.0,0.0,avg,24.29076964701965,1.5817298140777163
0.3,0.3,50.0,0.0,avg,24.23846153846154,1.2548008089221288
0.4,0.3,50.0,0.0,avg,24.25,1.7954621161490196
0.5,0.3,50.0,0.0,avg,23.546153846153846,1.3217628348502635
0.6,0.3,50.0,0.0,avg,23.67205882352941,1.1884940940614777
0.1,0.0,70.0,0.0,avg,26.15,1.2576084237028715
0.2,0.0,70.0,0.0,avg,24.875,1.9592896134756812
0.3,0.0,70.0,0.0,avg,23.239285714285717,1.4629830993118753
0.4,0.0,70.0,0.0,avg,20.997619047619047,1.4160246855239242
0.5,0.0,70.0,0.0,avg,21.564139568871028,1.5939703951680584
0.6,0.0,70.0,0.0,avg,21.328849789915967,1.6912815403403865
0.1,0.06,70.0,0.0,avg,25.024324009324012,1.4901620701240765
0.2,0.06,70.0,0.0,avg,25.175,1.7112245538456403
0.3,0.06,70.0,0.0,avg,23.196666666666665,0.9242604124063306
0.4,0.06,70.0,0.0,avg,20.911388888888887,1.486299217476967
0.5,0.06,70.0,0.0,avg,20.547222222222224,2.004565532966786
0.6,0.06,70.0,0.0,avg,20.633445132438943,2.1406314723300524
0.1,0.12,70.0,0.0,avg,23.489894394820862,1.9139725620261274
0.2,0.12,70.0,0.0,avg,23.21741631175842,2.0163334608507393
0.3,0.12,70.0,0.0,avg,23.192857142857143,1.4713701718464172
0.4,0.12,70.0,0.0,avg,21.489638952453596,1.362754215365901
0.5,0.12,70.0,0.0,avg,21.363212669683257,1.6585404178860101
0.6,0.12,70.0,0.0,avg,20.744987468671678,1.303833375077368
0.1,0.18,70.0,0.0,avg,22.37055292338381,1.8409464796417436
0.2,0.18,70.0,0.0,avg,20.95478700994568,1.9765347147029413
0.3,0.18,70.0,0.0,avg,21.69553997018334,1.8307078261432503
0.4,0.18,70.0,0.0,avg,21.725,1.7731550827179277
0.5,0.18,70.0,0.0,avg,21.583284313725493,1.3518229279964866
0.6,0.18,70.0,0.0,avg,20.722058823529412,1.1491595830095698
0.1,0.24,70.0,0.0,avg,21.458808205683205,1.4519806806940372
0.2,0.24,70.0,0.0,avg,21.008244201189246,1.236234077857467
0.3,0.24,70.0,0.0,avg,20.8321619305617,1.7085761498513798
0.4,0.24,70.0,0.0,avg,21.41192735042735,2.141980832209195
0.5,0.24,70.0,0.0,avg,21.866176470588236,1.4401960081800609
0.6,0.24,70.0,0.0,avg,21.4,1.7290094517412349
0.1,0.3,70.0,0.0,avg,21.012885294249877,1.852866034324458
0.2,0.3,70.0,0.0,avg,19.817832186303548,1.2129459842699168
0.3,0.3,70.0,0.0,avg,19.946858026061822,1.6422349024030742
0.4,0.3,70.0,0.0,avg,19.702597623180054,1.5883276870343934
0.5,0.3,70.0,0.0,avg,21.147058823529413,1.8418138542041966
0.6,0.3,70.0,0.0,avg,21.369590643274854,1.9462292296883603
0.1,0.0,90.0,0.0,avg,25.620454545454542,1.5054110752339862
0.2,0.0,90.0,0.0,avg,23.67142857142857,1.0801400235441092
0.3,0.0,90.0,0.0,avg,20.9,2.1312215424863497
0.4,0.0,90.0,0.0,avg,19.170454545454543,1.2158224491779979
0.5,0.0,90.0,0.0,avg,19.1225,1.8553248403333296
0.6,0.0,90.0,0.0,avg,19.494987468671678,1.8180241061879752
0.1,0.06,90.0,0.0,avg,NaN,NaN
0.2,0.06,90.0,0.0,avg,24.121666666666666,0.9891975009604669
0.3,0.06,90.0,0.0,avg,21.55,1.3562719801759993
0.4,0.06,90.0,0.0,avg,19.675,1.1616118565438103
0.5,0.06,90.0,0.0,avg,19.865625,1.553629425393124
0.6,0.06,90.0,0.0,avg,20.04736842105263,1.3543814198632946
0.1,0.12,90.0,0.0,avg,21.440141903804836,1.548179812319775
0.2,0.12,90.0,0.0,avg,NaN,NaN
0.3,0.12,90.0,0.0,avg,20.400185117525268,1.7904111111713
0.4,0.12,90.0,0.0,avg,19.865000000000002,1.4815621201250635
0.5,0.12,90.0,0.0,avg,20.366176470588236,1.6684937323561255
0.6,0.12,90.0,0.0,avg,19.89736842105263,1.6413544167332172
0.1,0.18,90.0,0.0,avg,21.007133458646614,1.6993847475755108
0.2,0.18,90.0,0.0,avg,NaN,NaN
0.3,0.18,90.0,0.0,avg,NaN,NaN
0.4,0.18,90.0,0.0,avg,19.59555444555445,1.7996283658712156
0.5,0.18,90.0,0.0,avg,19.8475,1.5658758268978925
0.6,0.18,90.0,0.0,avg,19.19772727272727,1.6250455877434495
0.1,0.24,90.0,0.0,avg,NaN,NaN
0.2,0.24,90.0,0.0,avg,NaN,NaN
0.3,0.24,90.0,0.0,avg,NaN,NaN
0.4,0.24,90.0,0.0,avg,NaN,NaN
0.5,0.24,90.0,0.0,avg,19.79626042111969,1.8875334225249525
0.6,0.24,90.0,0.0,avg,19.475,1.845870212692448
0.1,0.3,90.0,0.0,avg,19.9583025674558,1.3235390883396523
0.2,0.3,90.0,0.0,avg,NaN,NaN
0.3,0.3,90.0,0.0,avg,18.60749954538365,1.5558656636828958
0.4,0.3,90.0,0.0,avg,18.667903214062825,1.0030057566868664
0.5,0.3,90.0,0.0,avg,19.031367583789212,1.5242400899146353
0.6,0.3,90.0,0.0,avg,19.404850850903482,1.4025610288315273
0.1,0.0,110.0,0.0,avg,24.3,1.1964860832322377
0.2,0.0,110.0,0.0,avg,22.175,1.1035230663174815
0.3,0.0,110.0,0.0,avg,20.21686246867168,1.589862525379845
0.4,0.0,110.0,0.0,avg,18.772916666666667,1.2410111745589227
0.5,0.0,110.0,0.0,avg,18.597727272727273,1.1290458157712127
0.6,0.0,110.0,0.0,avg,18.318659420289855,1.2577688773076439
0.1,0.06,110.0,0.0,avg,NaN,NaN
0.2,0.06,110.0,0.0,avg,NaN,NaN
0.3,0.06,110.0,0.0,avg,20.075,1.5917137404630732
0.4,0.06,110.0,0.0,avg,18.597727272727273,0.9657324634455383
0.5,0.06,110.0,0.0,avg,18.625,1.1795962734855738
0.6,0.06,110.0,0.0,avg,18.625,1.4498185004373914
0.1,0.12,110.0,0.0,avg,NaN,NaN
0.2,0.12,110.0,0.0,avg,NaN,NaN
0.3,0.12,110.0,0.0,avg,NaN,NaN
0.4,0.12,110.0,0.0,avg,19.42205882352941,1.324622012038494
0.5,0.12,110.0,0.0,avg,18.89761904761905,1.2710830916201354
0.6,0.12,110.0,0.0,avg,18.575,1.5999588810505823
0.1,0.18,110.0,0.0,avg,NaN,NaN
0.2,0.18,110.0,0.0,avg,NaN,NaN
0.3,0.18,110.0,0.0,avg,NaN,NaN
0.4,0.18,110.0,0.0,avg,NaN,NaN
0.5,0.18,110.0,0.0,avg,18.620833333333334,1.5211652485677856
0.6,0.18,110.0,0.0,avg,19.104545454545452,1.0052169268523328
0.1,0.24,110.0,0.0,avg,NaN,NaN
0.2,0.24,110.0,0.0,avg,NaN,NaN
0.3,0.24,110.0,0.0,avg,NaN,NaN
0.4,0.24,110.0,0.0,avg,NaN,NaN
0.5,0.24,110.0,0.0,avg,NaN,NaN
0.6,0.24,110.0,0.0,avg,NaN,NaN
0.1,0.3,110.0,0.0,avg,NaN,NaN
0.2,0.3,110.0,0.0,avg,NaN,NaN
0.3,0.3,110.0,0.0,avg,NaN,NaN
0.4,0.3,110.0,0.0,avg,NaN,NaN
0.5,0.3,110.0,0.0,avg,NaN,NaN
0.6,0.3,110.0,0.0,avg,NaN,NaN
0.1,0.0,10.0,10.0,avg,28.4,1.130905552387578
0.2,0.0,10.0,10.0,avg,28.05,1.3465355155868863
0.3,0.0,10.0,10.0,avg,27.5,1.5474937292620166
0.4,0.0,10.0,10.0,avg,26.45,1.7539429265154793
0.5,0.0,10.0,10.0,avg,26.7,1.1742858972247996
0.6,0.0,10.0,10.0,avg,26.765909090909087,1.3234324564270983
0.1,0.06,10.0,10.0,avg,28.775,1.3999530067300945
0.2,0.06,10.0,10.0,avg,28.425,1.0547511554864493
0.3,0.06,10.0,10.0,avg,27.975,1.51722565368851
0.4,0.06,10.0,10.0,avg,27.225,1.0939426522061333
0.5,0.06,10.0,10.0,avg,26.7,1.3218806379747876
0.6,0.06,10.0,10.0,avg,26.55,1.4590912817301913
0.1,0.12,10.0,10.0,avg,NaN,NaN
0.2,0.12,10.0,10.0,avg,28.225,1.2719131880339698
0.3,0.12,10.0,10.0,avg,27.566666666666663,1.1777667438520993
0.4,0.12,10.0,10.0,avg,26.644444444444446,1.0425327783298413
0.5,0.12,10.0,10.0,avg,26.87083333333333,1.0728149968861638
0.6,0.12,10.0,10.0,avg,27.00333333333333,1.6292968382509383
0.1,0.18,10.0,10.0,avg,NaN,NaN
0.2,0.18,10.0,10.0,avg,27.3375,1.089045332776421
0.3,0.18,10.0,10.0,avg,27.2375,1.0306966218610545
0.4,0.18,10.0,10.0,avg,27.2,1.2814465510343749
0.5,0.18,10.0,10.0,avg,26.567857142857143,1.2573041164515337
0.6,0.18,10.0,10.0,avg,27.40833333333334,1.4990006417532342
0.1,0.24,10.0,10.0,avg,26.025,1.4732259625875812
0.2,0.24,10.0,10.0,avg,26.609523809523807,1.4241242391134983
0.3,0.24,10.0,10.0,avg,27.15,1.3088765773505318
0.4,0.24,10.0,10.0,avg,26.7,1.4635932710824735
0.5,0.24,10.0,10.0,avg,26.895,1.0282714161461255
0.6,0.24,10.0,10.0,avg,26.7,1.2074331189933898
0.1,0.3,10.0,10.0,avg,26.525,1.7280579303155075
0.2,0.3,10.0,10.0,avg,26.375,1.4767941808632572
0.3,0.3,10.0,10.0,avg,26.9,1.4832396974191324
0.4,0.3,10.0,10.0,avg,26.65,1.3188910812536894
0.5,0.3,10.0,10.0,avg,26.516666666666662,1.6849002608133483
0.6,0.3,10.0,10.0,avg,26.8,1.2182817926554552
0.1,0.0,30.0,10.0,avg,27.825,1.3305618124845253
0.2,0.0,30.0,10.0,avg,27.55,0.9583428679922332
0.3,0.0,30.0,10.0,avg,26.325,1.4534441853748634
0.4,0.0,30.0,10.0,avg,25.4,1.5096182856672915
0.5,0.0,30.0,10.0,avg,24.89166666666667,1.761366594636606
0.6,0.0,30.0,10.0,avg,25.120454545454542,1.4262556184531594
0.1,0.06,30.0,10.0,avg,27.95,0.8870412083230168
0.2,0.06,30.0,10.0,avg,27.225,1.0818478344213225
0.3,0.06,30.0,10.0,avg,26.325,1.1271178895049556
0.4,0.06,30.0,10.0,avg,25.096153846153847,1.3597348469240547
0.5,0.06,30.0,10.0,avg,24.9,1.4563834081652218
0.6,0.06,30.0,10.0,avg,25.2,1.1516578439248717
0.1,0.12,30.0,10.0,avg,27.425,1.0166379058341997
0.2,0.12,30.0,10.0,avg,27.35,0.7963733586175452
0.3,0.12,30.0,10.0,avg,26.7,0.7326950970650464
0.4,0.12,30.0,10.0,avg,25.95,1.2865703081816933
0.5,0.12,30.0,10.0,avg,25.075,1.2594380534692111
0.6,0.12,30.0,10.0,avg,25.475,1.3618389270240054
0.1,0.18,30.0,10.0,avg,26.928571428571427,1.3491056033937763
0.2,0.18,30.0,10.0,avg,26.5,1.266989801811655
0.3,0.18,30.0,10.0,avg,26.544444444444444,1.1988189986619981
0.4,0.18,30.0,10.0,avg,26.275,1.0572431876795123
0.5,0.18,30.0,10.0,avg,25.320454545454545,1.4488881459602505
0.6,0.18,30.0,10.0,avg,25.346153846153847,1.0069054628040326
0.1,0.24,30.0,10.0,avg,26.275,1.4093204782895608
0.2,0.24,30.0,10.0,avg,25.9,1.4563834081652218
0.3,0.24,30.0,10.0,avg,26.075,1.4534441853748634
0.4,0.24,30.0,10.0,avg,26.044999999999998,1.3663146743974042
0.5,0.24,30.0,10.0,avg,25.38125,1.0012122586355527
0.6,0.24,30.0,10.0,avg,25.78333333333334,1.533352402627418
0.1,0.3,30.0,10.0,avg,25.662062937062935,1.4425837725531054
0.2,0.3,30.0,10.0,avg,25.56875,1.5672821556003111
0.3,0.3,30.0,10.0,avg,26.375,1.7686971119115367
0.4,0.3,30.0,10.0,avg,25.8,1.2182817926554552
0.5,0.3,30.0,10.0,avg,25.769444444444446,1.2074163018842674
0.6,0.3,30.0,10.0,avg,25.36346153846154,1.793595434941132
0.1,0.0,50.0,10.0,avg,27.475,1.129450262179279
0.2,0.0,50.0,10.0,avg,26.2125,1.2388316864564053
0.3,0.0,50.0,10.0,avg,24.596153846153847,1.3745416268338682
0.4,0.0,50.0,10.0,avg,23.25,1.3128915456069918
0.5,0.0,50.0,10.0,avg,22.525,1.4909816617884588
0.6,0.0,50.0,10.0,avg,23.230416666666667,1.5494369732940176
0.1,0.06,50.0,10.0,avg,27.55,0.998683343734455
0.2,0.06,50.0,10.0,avg,26.114204545454545,0.9886155678943556
0.3,0.06,50.0,10.0,avg,24.76875,1.5947462056786077
0.4,0.06,50.0,10.0,avg,23.56282051282051,1.4518199744131932
0.5,0.06,50.0,10.0,avg,23.482380952380954,1.6001074823667034
0.6,0.06,50.0,10.0,avg,22.863888888888887,1.8434925853609236
0.1,0.12,50.0,10.0,avg,26.454027777777775,1.2935655334428329
0.2,0.12,50.0,10.0,avg,25.744444444444447,0.8797778678826346
0.3,0.12,50.0,10.0,avg,24.2,1.4455011878966155
0.4,0.12,50.0,10.0,avg,24.34642857142857,1.1280228513503776
0.5,0.12,50.0,10.0,avg,23.381043956043957,1.4315083871001277
0.6,0.12,50.0,10.0,avg,21.837247757402558,2.445738114421879
0.1,0.18,50.0,10.0,avg,25.65114718614718,0.9371143373056731
0.2,0.18,50.0,10.0,avg,25.685000000000002,1.652836477408649
0.3,0.18,50.0,10.0,avg,25.15,1.2365061133779536
0.4,0.18,50.0,10.0,avg,24.421666666666667,1.9376019120527939
0.5,0.18,50.0,10.0,avg,23.4,1.7814837104296843
0.6,0.18,50.0,10.0,avg,23.279388623072833,1.5356816577594659
0.1,0.24,50.0,10.0,avg,23.691666666666666,1.678784514100233
0.2,0.24,50.0,10.0,avg,24.0598974228386,1.7111105941095375
0.3,0.24,50.0,10.0,avg,23.58156862745098,2.2073953210701673
0.4,0.24,50.0,10.0,avg,23.6,1.4832396974191324
0.5,0.24,50.0,10.0,avg,23.783333333333335,1.6825654937255083
0.6,0.24,50.0,10.0,avg,23.575,1.3005565610234153
0.1,0.3,50.0,10.0,avg,22.94182602528191,1.6716675019555856
0.2,0.3,50.0,10.0,avg,23.31692044067044,1.8252247674128297
0.3,0.3,50.0,10.0,avg,24.19090909090909,1.4401499525549717
0.4,0.3,50.0,10.0,avg,23.79642857142857,1.4121756492897162
0.5,0.3,50.0,10.0,avg,23.525,1.6179502952485088
0.6,0.3,50.0,10.0,avg,23.296875,1.384666232583829
0.1,0.0,70.0,10.0,avg,26.5,1.1920791213585393
0.2,0.0,70.0,10.0,avg,25.475,1.2082501483768298
0.3,0.0,70.0,10.0,avg,22.825,1.4443629081800446
0.4,0.0,70.0,10.0,avg,21.520500000000002,1.8009601971112372
0.5,0.0,70.0,10.0,avg,21.26573717948718,1.9213152465639582
0.6,0.0,70.0,10.0,avg,21.175,1.4892156183356178
0.1,0.06,70.0,10.0,avg,25.663252858252854,1.4453327500028144
0.2,0.06,70.0,10.0,avg,25.025,1.105905201990421
0.3,0.06,70.0,10.0,avg,22.61893382352941,1.4785000382577949
0.4,0.06,70.0,10.0,avg,21.547619047619047,2.1836687290047405
0.5,0.06,70.0,10.0,avg,20.225,1.4278710689252319
0.6,0.06,70.0,10.0,avg,20.289327485380117,1.7871933689900958
0.1,0.12,70.0,10.0,avg,23.4006115092338,1.781291767840332
0.2,0.12,70.0,10.0,avg,22.99313499409088,1.5765883684193591
0.3,0.12,70.0,10.0,avg,22.640238095238097,1.7502169234555633
0.4,0.12,70.0,10.0,avg,21.870454545454542,1.5623391609258552
0.5,0.12,70.0,10.0,avg,20.79032608695652,2.4914902901244664
0.6,0.12,70.0,10.0,avg,21.315833333333334,1.6187811727902313
0.1,0.18,70.0,10.0,avg,21.808249430308255,1.435103417745752
0.2,0.18,70.0,10.0,avg,21.174537500897795,1.3439439903286765
0.3,0.18,70.0,10.0,avg,22.396410060527707,1.9009338993690088
0.4,0.18,70.0,10.0,avg,21.572499999999998,1.752402486212631
0.5,0.18,70.0,10.0,avg,21.472058823529412,1.2603053617309845
0.6,0.18,70.0,10.0,avg,21.09722222222222,1.4003474691796844
0.1,0.24,70.0,10.0,avg,21.017755755596312,1.427568408435047
0.2,0.24,70.0,10.0,avg,20.95285491469315,1.4764154880211424
0.3,0.24,70.0,10.0,avg,19.909366344225088,1.5019802191491523
0.4,0.24,70.0,10.0,avg,21.017051988259418,2.0516224822776175
0.5,0.24,70.0,10.0,avg,21.82205882352941,1.0789907311912932
0.6,0.24,70.0,10.0,avg,21.55,1.4947275759534877
0.1,0.3,70.0,10.0,avg,21.40928103071679,1.316727761268512
0.2,0.3,70.0,10.0,avg,19.839746732026143,1.4359060013671339
0.3,0.3,70.0,10.0,avg,20.04741877131894,1.5345122747253699
0.4,0.3,70.0,10.0,avg,19.90828333087621,1.3041563525258948
0.5,0.3,70.0,10.0,avg,21.245063025210086,1.8428517949229786
0.6,0.3,70.0,10.0,avg,21.34722222222222,1.3130616623657814
0.1,0.0,90.0,10.0,avg,25.545454545454543,1.5851227649864519
0.2,0.0,90.0,10.0,avg,23.445454545454545,1.017634849666288
0.3,0.0,90.0,10.0,avg,21.125,2.1574534208547576
0.4,0.0,90.0,10.0,avg,19.668064182194616,1.6421262272896011
0.5,0.0,90.0,10.0,avg,19.247826086956522,1.0456308841441286
0.6,0.0,90.0,10.0,avg,19.214928571428572,1.735196926206794
0.1,0.06,90.0,10.0,avg,23.64256958319458,1.504966743706965
0.2,0.06,90.0,10.0,avg,23.121428571428574,1.8832890533404034
0.3,0.06,90.0,10.0,avg,21.16865384615385,1.5109773118533363
0.4,0.06,90.0,10.0,avg,19.470238095238095,1.5918561952381807
0.5,0.06,90.0,10.0,avg,19.35,1.5985190514644287
0.6,0.06,90.0,10.0,avg,18.623148148148147,1.4610589801376626
0.1,0.12,90.0,10.0,avg,22.580710927144747,1.4228262530910811
0.2,0.12,90.0,10.0,avg,20.962450216622038,1.5189860601676877
0.3,0.12,90.0,10.0,avg,20.313096250565966,1.7615089691775996
0.4,0.12,90.0,10.0,avg,20.119999999999997,1.132463546526124
0.5,0.12,90.0,10.0,avg,19.918333333333333,1.643718327914022
0.6,0.12,90.0,10.0,avg,19.7,1.8453355136383023
0.1,0.18,90.0,10.0,avg,21.539610836574848,1.2273359458655209
0.2,0.18,90.0,10.0,avg,20.09751172159454,1.1149296658704475
0.3,0.18,90.0,10.0,avg,19.615660385366265,1.2334271814021232
0.4,0.18,90.0,10.0,avg,20.392375256322623,1.49825816978685
0.5,0.18,90.0,10.0,avg,19.443048309178742,1.7974098749944054
0.6,0.18,90.0,10.0,avg,19.870689223057646,1.6933922198473945
0.1,0.24,90.0,10.0,avg,20.243390452140453,1.4883432679031081
0.2,0.24,90.0,10.0,avg,19.988069905657454,1.496176729662413
0.3,0.24,90.0,10.0,avg,19.532410011093884,1.2314798063866255
0.4,0.24,90.0,10.0,avg,NaN,NaN
0.5,0.24,90.0,10.0,avg,19.55240800865801,1.309817750516414
0.6,0.24,90.0,10.0,avg,20.14761904761905,1.4521570146599716
0.1,0.3,90.0,10.0,avg,19.55848560795929,1.4225452114833295
0.2,0.3,90.0,10.0,avg,19.666092021181957,1.3321364797225488
0.3,0.3,90.0,10.0,avg,NaN,NaN
0.4,0.3,90.0,10.0,avg,18.737682945933383,1.3821453238158847
0.5,0.3,90.0,10.0,avg,NaN,NaN
0.6,0.3,90.0,10.0,avg,19.147647422244678,1.350609755505446
0.1,0.0,110.0,10.0,avg,24.36628787878788,1.3341017318812876
0.2,0.0,110.0,10.0,avg,22.44772727272727,1.7353923358634615
0.3,0.0,110.0,10.0,avg,20.925,1.8156845888853574
0.4,0.0,110.0,10.0,avg,18.275,1.4732259625875814
0.5,0.0,110.0,10.0,avg,18.097727272727273,1.4541173861730592
0.6,0.0,110.0,10.0,avg,19.5,1.5559732104309982
0.1,0.06,110.0,10.0,avg,NaN,NaN
0.2,0.06,110.0,10.0,avg,NaN,NaN
0.3,0.06,110.0,10.0,avg,20.313,1.923650860104023
0.4,0.06,110.0,10.0,avg,18.65,1.2365061133779536
0.5,0.06,110.0,10.0,avg,18.45,1.5295338127058604
0.6,0.06,110.0,10.0,avg,18.49772727272727,1.5629097983705074
0.1,0.12,110.0,10.0,avg,NaN,NaN
0.2,0.12,110.0,10.0,avg,NaN,NaN
0.3,0.12,110.0,10.0,avg,NaN,NaN
0.4,0.12,110.0,10.0,avg,19.230782608695655,1.6090830234331805
0.5,0.12,110.0,10.0,avg,18.625,1.708146117255411
0.6,0.12,110.0,10.0,avg,18.425,1.3005565610234153
0.1,0.18,110.0,10.0,avg,NaN,NaN
0.2,0.18,110.0,10.0,avg,NaN,NaN
0.3,0.18,110.0,10.0,avg,NaN,NaN
0.4,0.18,110.0,10.0,avg,NaN,NaN
0.5,0.18,110.0,10.0,avg,NaN,NaN
0.6,0.18,110.0,10.0,avg,19.320416666666667,1.6637396995959721
0.1,0.24,110.0,10.0,avg,NaN,NaN
0.2,0.24,110.0,10.0,avg,NaN,NaN
0.3,0.24,110.0,10.0,avg,NaN,NaN
0.4,0.24,110.0,10.0,avg,NaN,NaN
0.5,0.24,110.0,10.0,avg,NaN,NaN
0.6,0.24,110.0,10.0,avg,19.01153846153846,1.4671265428529652
0.1,0.3,110.0,10.0,avg,NaN,NaN
0.2,0.3,110.0,10.0,avg,NaN,NaN
0.3,0.3,110.0,10.0,avg,NaN,NaN
0.4,0.3,110.0,10.0,avg,NaN,NaN
0.5,0.3,110.0,10.0,avg,NaN,NaN
0.6,0.3,110.0,10.0,avg,NaN,NaN
0.1,0.0,10.0,20.0,avg,NaN,NaN
0.2,0.0,10.0,20.0,avg,28.604166666666668,1.0898505047973401
0.3,0.0,10.0,20.0,avg,27.454523809523813,1.114585809899173
0.4,0.0,10.0,20.0,avg,26.72678571428571,1.2896303665303177
0.5,0.0,10.0,20.0,avg,27.049166666666668,1.1620897062534015
0.6,0.0,10.0,20.0,avg,27.211785714285714,1.4463058520297385
0.1,0.06,10.0,20.0,avg,NaN,NaN
0.2,0.06,10.0,20.0,avg,27.925,1.3372694095372895
0.3,0.06,10.0,20.0,avg,27.33238095238095,1.0310637677358305
0.4,0.06,10.0,20.0,avg,27.524166666666666,1.1625173708065186
0.5,0.06,10.0,20.0,avg,27.20738095238095,1.118644384236588
0.6,0.06,10.0,20.0,avg,27.08361111111111,1.242777019661126
0.1,0.12,10.0,20.0,avg,NaN,NaN
0.2,0.12,10.0,20.0,avg,27.825,1.3501949177024308
0.3,0.12,10.0,20.0,avg,28.025,1.0791416883920901
0.4,0.12,10.0,20.0,avg,27.555,1.5644543917480143
0.5,0.12,10.0,20.0,avg,27.107499999999998,1.2189593275024657
0.6,0.12,10.0,20.0,avg,26.869940476190482,1.2602815537296428
0.1,0.18,10.0,20.0,avg,27.75,1.3717065820970682
0.2,0.18,10.0,20.0,avg,27.403750000000002,1.3653675763035582
0.3,0.18,10.0,20.0,avg,27.250357142857144,1.4090879556684464
0.4,0.18,10.0,20.0,avg,28.076130952380954,1.187569413364397
0.5,0.18,10.0,20.0,avg,27.087738095238098,1.199535772430325
0.6,0.18,10.0,20.0,avg,27.808749999999996,1.07542142902213
0.1,0.24,10.0,20.0,avg,27.044999999999998,1.4576386816751912
0.2,0.24,10.0,20.0,avg,27.253333333333337,1.3085928338021582
0.3,0.24,10.0,20.0,avg,27.457083333333333,1.4134878551535797
0.4,0.24,10.0,20.0,avg,27.121547619047618,1.4415470604725287
0.5,0.24,10.0,20.0,avg,27.625,1.2341095234173804
0.6,0.24,10.0,20.0,avg,27.176428571428573,1.4956957579049364
0.1,0.3,10.0,20.0,avg,25.99666666666667,1.9401241896706067
0.2,0.3,10.0,20.0,avg,26.44869047619047,1.4276848700594549
0.3,0.3,10.0,20.0,avg,26.767500000000002,1.7294869181349712
0.4,0.3,10.0,20.0,avg,26.9875,1.2947300333625866
0.5,0.3,10.0,20.0,avg,27.080833333333334,1.384746424735848
0.6,0.3,10.0,20.0,avg,27.57833333333333,1.1003492756684203
0.1,0.0,30.0,20.0,avg,27.817857142857143,0.9781377668151007
0.2,0.0,30.0,20.0,avg,27.175,1.2801624074599613
0.3,0.0,30.0,20.0,avg,26.7,1.4086200787706349
0.4,0.0,30.0,20.0,avg,24.908333333333335,1.3269171279049363
0.5,0.0,30.0,20.0,avg,25.125,1.6612851715020607
0.6,0.0,30.0,20.0,avg,24.272222222222222,2.046161559605008
0.1,0.06,30.0,20.0,avg,27.675,0.8626001086067757
0.2,0.06,30.0,20.0,avg,27.2,1.0809352675491621
0.3,0.06,30.0,20.0,avg,26.388194444444444,1.284754622635531
0.4,0.06,30.0,20.0,avg,25.544444444444444,1.305085768406807
0.5,0.06,30.0,20.0,avg,25.225,1.51722565368851
0.6,0.06,30.0,20.0,avg,25.345833333333335,1.1439757670316077
0.1,0.12,30.0,20.0,avg,27.09166666666667,0.8626001086067756
0.2,0.12,30.0,20.0,avg,26.875,1.2656909908072058
0.3,0.12,30.0,20.0,avg,26.625,0.9716372509164215
0.4,0.12,30.0,20.0,avg,25.85,1.3582108975064453
0.5,0.12,30.0,20.0,avg,24.775,1.51722565368851
0.6,0.12,30.0,20.0,avg,25.4875,1.582126733229674
0.1,0.18,30.0,20.0,avg,26.679999999999996,1.1463341011001238
0.2,0.18,30.0,20.0,avg,26.625,1.2760444638351012
0.3,0.18,30.0,20.0,avg,26.35,1.268027892769755
0.4,0.18,30.0,20.0,avg,26.5,1.404878717372541
0.5,0.18,30.0,20.0,avg,25.24375,1.3018679646448104
0.6,0.18,30.0,20.0,avg,24.64,1.4554435026732175
0.1,0.24,30.0,20.0,avg,26.10571428571429,1.4396144608603956
0.2,0.24,30.0,20.0,avg,26.166666666666664,1.6177017847327377
0.3,0.24,30.0,20.0,avg,26.025,1.6817519061039325
0.4,0.24,30.0,20.0,avg,25.302200577200576,1.9464634400969139
0.5,0.24,30.0,20.0,avg,25.9,1.7441631985447619
0.6,0.24,30.0,20.0,avg,25.325,1.3005565610234153
0.1,0.3,30.0,20.0,avg,26.0,1.5793913172717597
